,clat,clng,dist
1387,36.63331962,127.3241216,36.6824618
1388,36.63331777,127.324126,36.32697065
1389,36.6333159,127.3241304,35.98330979
1390,36.63331404,127.3241348,35.63712044
1391,36.63331219,127.3241391,35.28982683
1392,36.63331033,127.3241434,34.95471615
1393,36.63330848,127.3241478,34.62272562
1394,36.63330661,127.3241522,34.3038639
1395,36.63330476,127.3241566,33.98364973
1396,36.6333029,127.3241609,33.66908601
1397,36.63330104,127.3241653,33.35605307
1398,36.63329919,127.3241697,33.05864215
1399,36.63329733,127.3241741,32.7620094
1400,36.63329547,127.3241784,32.47168356
1401,36.63329361,127.3241827,32.18895166
1402,36.63329176,127.3241872,31.91538046
1403,36.6332899,127.3241915,31.64139844
1404,36.63328804,127.3241959,31.37917809
1405,36.63328619,127.3242002,31.12185271
1406,36.63328432,127.3242047,30.87837453
1407,36.63328247,127.324209,30.63694781
1408,36.63328061,127.3242134,30.40323443
1409,36.63327876,127.3242177,30.17367603
1410,36.6332769,127.324222,29.95727298
1411,36.63327503,127.3242265,29.75135925
1412,36.63327318,127.3242308,29.55028838
1413,36.63327132,127.3242352,29.35902498
1414,36.63326947,127.3242395,29.17410632
1415,36.63326761,127.324244,29.00330769
1416,36.63326576,127.3242483,28.83488279
1417,36.63326479,127.3242541,28.18205916
1418,36.63326382,127.32426,27.54919035
1419,36.63326286,127.3242659,26.93851539
1420,36.63326189,127.3242717,26.34623695
1421,36.63326019,127.3242761,26.01058288
1422,36.63325847,127.3242804,25.68288433
1423,36.63325677,127.3242848,25.36344967
1424,36.63325506,127.3242892,25.05553172
1425,36.63325334,127.3242936,24.75461715
1426,36.63325164,127.3242979,24.45792528
1427,36.63324993,127.3243022,24.17601176
1428,36.63324823,127.3243067,23.90368978
1429,36.63324651,127.324311,23.6417387
1430,36.63324481,127.3243154,23.38788534
1431,36.6332431,127.3243197,23.14596353
1432,36.63324138,127.3243242,22.91709798
1433,36.63323968,127.3243285,22.69834907
1434,36.63323797,127.3243328,22.49156793
1435,36.63323627,127.3243372,22.29708753
1436,36.63323455,127.3243416,22.11557331
1437,36.6332333,127.3243475,21.58477288
1438,36.63323203,127.3243533,21.06934743
1439,36.63323084,127.3243592,20.56139333
1440,36.63322964,127.3243652,20.07165047
1441,36.63322846,127.3243711,19.59887105
1442,36.63322727,127.3243772,19.14775106
1443,36.63322607,127.3243831,18.71711836
1444,36.63322488,127.3243891,18.30773868
1445,36.63322295,127.3243935,18.2644062
1446,36.63322101,127.324398,18.24095688
1447,36.63321908,127.3244024,18.23221068
1448,36.63321715,127.324407,18.24101682
1449,36.6332152,127.3244115,18.26513166
1450,36.63321327,127.3244159,18.30260484
1451,36.63321134,127.3244204,18.35641759
1452,36.6332094,127.3244248,18.42813469
1453,36.63320747,127.3244293,18.51404167
1454,36.63320554,127.3244348,18.61375936
1455,36.6332036,127.3244407,18.7222991
1456,36.63320166,127.3244466,18.83913304
1457,36.63319972,127.3244526,18.96595644
1458,36.63319779,127.3244585,19.09906537
1459,36.63319586,127.3244645,19.23998693
1460,36.63319392,127.3244704,19.38980972
1461,36.63319213,127.3244765,19.41284007
1462,36.63319035,127.3244824,19.4463277
1463,36.63318856,127.3244884,19.49068046
1464,36.63318678,127.3244943,19.53925576
1465,36.63318499,127.3245002,19.59707921
1466,36.6331832,127.3245062,19.6640628
1467,36.63318142,127.3245122,19.7343414
1468,36.63317963,127.3245182,19.81556856
1469,36.63317784,127.3245241,19.90806232
1470,36.63317606,127.3245301,20.00346385
1471,36.63317428,127.324536,20.10753068
1472,36.63317248,127.3245419,20.22012277
1473,36.6331707,127.3245479,20.3375724
1474,36.63316892,127.3245539,20.46023489
1475,36.63316712,127.3245599,20.593957
1476,36.63316534,127.3245658,20.73552453
1477,36.63316445,127.3245703,19.81759925
1478,36.63316355,127.3245747,18.90081874
1479,36.63316266,127.3245792,17.98174876
1480,36.63316177,127.3245837,17.06050307
1481,36.63316013,127.3245897,17.09080025
1482,36.63315849,127.3245956,17.12961725
1483,36.63315686,127.3246016,17.18027089
1484,36.63315521,127.3246075,17.24153614
1485,36.63315358,127.3246134,17.31330035
1486,36.63315195,127.3246195,17.39438314
1487,36.6331503,127.3246254,17.48778974
1488,36.63314867,127.3246314,17.58919287
1489,36.63314702,127.3246373,17.70251313
1490,36.63314539,127.3246433,17.82354082
1491,36.63314376,127.3246492,17.96008628
1492,36.63314211,127.3246552,18.10103821
1493,36.63314048,127.3246612,18.24579435
1494,36.63313884,127.3246671,18.40365484
1495,36.6331372,127.3246731,18.57194971
1496,36.63313557,127.324679,18.74688073
1497,36.63313378,127.324685,19.02449533
1498,36.63313199,127.3246909,19.30091183
1499,36.63313021,127.3246969,19.57571482
1500,36.63312842,127.3247029,19.86034693
1501,36.63312663,127.3247088,20.14886321
1502,36.63312485,127.3247148,20.44109919
1503,36.63312302,127.3247208,20.73996047
1504,36.63312118,127.3247268,21.03597161
1505,36.63311935,127.3247329,21.3350442
1506,36.63311752,127.3247388,21.64331595
1507,36.63311569,127.3247448,21.94818533
1508,36.63311386,127.3247509,22.25575031
1509,36.63311203,127.3247569,22.57230664
1510,36.6331102,127.3247629,22.88429696
1511,36.63310836,127.324769,23.20003169
1512,36.63310653,127.324775,23.51736583
1513,36.6331056,127.3247795,22.75441043
1514,36.63310465,127.324784,21.99753349
1515,36.63310372,127.3247885,21.25256263
1516,36.63310278,127.3247931,20.52094733
1517,36.63310094,127.3247991,20.86115661
1518,36.63309911,127.3248051,21.2025832
1519,36.63309729,127.3248112,21.55214409
1520,36.63309545,127.3248171,21.90441327
1521,36.63309362,127.3248232,22.25072
1522,36.63309179,127.3248292,22.59799307
1523,36.63308995,127.3248352,22.94764888
1524,36.63308812,127.3248412,23.29814193
1525,36.63308629,127.3248473,23.65655108
1526,36.63308447,127.3248533,24.00956089
1527,36.63308263,127.3248593,24.37133445
1528,36.6330808,127.3248653,24.72618591
1529,36.63307897,127.3248713,25.08255271
1530,36.63307713,127.3248773,25.44036698
1531,36.6330753,127.3248834,25.79830268
1532,36.63307347,127.3248894,26.16483579
1533,36.63307223,127.324894,25.60352884
1534,36.633071,127.3248985,25.04819788
1535,36.63306976,127.324903,24.50703532
1536,36.63306852,127.3249075,23.96619009
1537,36.63306729,127.324912,23.43278635
1538,36.63306605,127.3249166,22.90772325
1539,36.63306481,127.3249211,22.39184903
1540,36.63306358,127.3249257,21.88524603
1541,36.63306175,127.3249317,22.26362565
1542,36.63305992,127.3249376,22.6497409
1543,36.63305808,127.3249437,23.02919132
1544,36.63305625,127.3249497,23.40880736
1545,36.63305443,127.3249557,23.78858561
1546,36.63305259,127.3249618,24.1766842
1547,36.63305076,127.3249678,24.55736641
1548,36.63304893,127.3249738,24.93817512
1549,36.63304709,127.3249798,25.32724251
1550,36.63304526,127.3249858,25.70885017
1551,36.63304343,127.3249918,26.09812514
1552,36.63304159,127.3249979,26.48046672
1553,36.63303977,127.3250039,26.86288255
1554,36.63303794,127.3250099,27.24537344
1555,36.6330361,127.325016,27.62844103
1556,36.63303427,127.3250219,28.01914868
1557,36.63303244,127.3250279,28.40991849
1558,36.63303061,127.325034,28.79347439
1559,36.63302877,127.32504,29.177383
1560,36.63302695,127.325046,29.56117685
1561,36.63302512,127.3250521,29.94530828
1562,36.63302328,127.3250581,30.32976093
1563,36.63302145,127.325064,30.72929895
1564,36.63301962,127.3250701,31.11394656
1565,36.63301778,127.3250761,31.49888751
1566,36.63301596,127.3250821,31.88371054
1567,36.6330142,127.325088,32.28325553
1568,36.63301245,127.3250939,32.67524577
1569,36.63301069,127.3250998,33.0826383
1570,36.63300893,127.3251057,33.47510187
1571,36.63300717,127.3251116,33.87534083
1572,36.63300542,127.3251175,34.26789006
1573,36.63300455,127.3251219,33.81353327
1574,36.63300369,127.3251264,33.37054506
1575,36.63300283,127.3251307,32.95490803
1576,36.63300147,127.3251352,32.55193756
1577,36.63299949,127.3251411,32.95816386
1578,36.6329975,127.325147,33.35721966
1579,36.63299552,127.3251529,33.77199115
1580,36.63299353,127.3251588,34.17190792
1581,36.63299154,127.3251647,34.57986317
1582,36.63298956,127.3251706,34.98061518
1583,36.63298757,127.3251765,35.38934816
1584,36.63298558,127.3251824,35.79083379
1585,36.6329836,127.3251883,36.20796707
1586,36.63298161,127.3251942,36.61016064
1587,36.63297962,127.3252001,37.02029319
1588,36.63297764,127.325206,37.42318981
1589,36.63297565,127.3252119,37.83395647
1590,36.63297366,127.3252178,38.23743141
1591,36.63297167,127.3252237,38.64878948
1592,36.63296969,127.3252296,39.0605343
1593,36.63296785,127.3252355,39.46675863
1594,36.63296601,127.3252414,39.86540072
1595,36.63296418,127.3252473,40.27167972
1596,36.63296234,127.3252532,40.67026928
1597,36.63296049,127.3252591,41.07654936
1598,36.63295866,127.3252651,41.48282998
1599,36.63295682,127.3252709,41.88905698
1600,36.63295498,127.3252768,42.29533856
1601,36.63295314,127.3252827,42.69393034
1602,36.63295131,127.3252886,43.10021285
1603,36.63294947,127.3252945,43.50649584
1604,36.63294763,127.3253004,43.91272467
1605,36.6329458,127.3253063,44.3113727
1606,36.63294396,127.3253122,44.71765701
1607,36.63294212,127.3253181,45.11625115
1608,36.63294028,127.325324,45.52248128
1609,36.63293785,127.3253284,45.15215527
1610,36.63293541,127.3253328,44.79388513
1611,36.63293298,127.3253373,44.43257951
1612,36.63293055,127.3253416,44.08368733
1613,36.63292811,127.3253461,43.73191549
1614,36.63292568,127.3253505,43.39267768
1615,36.63292325,127.3253549,43.0510191
1616,36.63292082,127.3253593,42.7219991
1617,36.63291897,127.3253653,43.12722502
1618,36.63291713,127.3253711,43.5323381
1619,36.6329153,127.3253771,43.93003019
1620,36.63291346,127.3253829,44.33531492
1621,36.63291162,127.3253889,44.73291143
1622,36.63290979,127.3253947,45.13823273
1623,36.63290795,127.3254007,45.54357162
1624,36.63290611,127.3254065,45.94879821
1625,36.63290428,127.3254125,46.3465933
1626,36.63290244,127.3254183,46.7519822
1627,36.6329006,127.3254243,47.1496798
1628,36.63289876,127.3254301,47.55497267
1629,36.63289692,127.3254361,47.96053505
1630,36.63289508,127.3254419,48.36585867
1631,36.63289326,127.3254481,48.7411227
1632,36.63289153,127.3254541,49.14064674
1633,36.63288891,127.3254585,48.83474953
1634,36.63288629,127.3254631,48.53093488
1635,36.63288366,127.3254675,48.2446649
1636,36.63288104,127.325472,47.96823099
1637,36.63287932,127.3254779,48.36640078
1638,36.63287759,127.3254839,48.76459609
1639,36.63287586,127.3254899,49.16263925
1640,36.63287414,127.3254959,49.56070803
1641,36.63287241,127.3255018,49.9589775
1642,36.63287068,127.3255078,50.35709503
1643,36.63286895,127.3255137,50.75523641
1644,36.63286722,127.3255196,51.15357486
1645,36.63286549,127.3255257,51.55176165
1646,36.63286376,127.3255316,51.94997067
1647,36.63286204,127.3255376,52.34854539
1648,36.63286031,127.3255435,52.74679618
1649,36.63285858,127.3255495,53.14506776
1650,36.63285685,127.3255555,53.53600456
1651,36.63285512,127.3255614,53.93431491
1652,36.6328534,127.3255674,54.3401717
1653,36.63285152,127.3255733,54.75631243
1654,36.63284964,127.3255793,55.17236101
1655,36.63284776,127.3255853,55.58113524
1656,36.63284588,127.3255912,55.99733535
1657,36.63284401,127.3255972,56.41378203
1658,36.63284214,127.3256031,56.8378185
1659,36.63284026,127.3256091,57.25440693
1660,36.63283838,127.325615,57.67088698
1661,36.6328365,127.3256211,58.08009891
1662,36.63283463,127.325627,58.49671174
1663,36.63283275,127.325633,58.92107803
